"Hash","Copies","BytesEach","Path"
"3DF6E31BEBF556131C79323E9E78D4BC728814929CD0D9ECDB3BA40B096BCF2C","4","5617",".wingman-work\backups\20260811-125346\src\wingman2\pages\SupportPage.tsx"
"3DF6E31BEBF556131C79323E9E78D4BC728814929CD0D9ECDB3BA40B096BCF2C","4","5617",".wingman-work\backups\20260811-125821\src\wingman2\pages\SupportPage.tsx"
"3DF6E31BEBF556131C79323E9E78D4BC728814929CD0D9ECDB3BA40B096BCF2C","4","5617","src\wingman2\pages\SupportPage.tsx"
"3E4D16D65281F9640BAD4817281B261797A413C21D8DB170C66D87657B113675","4","3005",".wingman-work\backups\20260811-125215\src\wingman2\pages\catalogBrowserLifecycle.test.ts"
"3E4D16D65281F9640BAD4817281B261797A413C21D8DB170C66D87657B113675","4","3005",".wingman-work\backups\20260811-125346\src\wingman2\pages\catalogBrowserLifecycle.test.ts"
"3E4D16D65281F9640BAD4817281B261797A413C21D8DB170C66D87657B113675","4","3005",".wingman-work\backups\20260811-125821\src\wingman2\pages\catalogBrowserLifecycle.test.ts"
"3E4D16D65281F9640BAD4817281B261797A413C21D8DB170C66D87657B113675","4","3005","src\wingman2\pages\catalogBrowserLifecycle.test.ts"
"3F2884527A86213D9E2F7C844AC7FB444CCAF16F38B24BB156A1EB5E24471E7E","4","33956",".wingman-work\backups\20260811-125215\src\wingman2\styles\wingman-reference-theme.css.20260720-110423.bak"
"3F2884527A86213D9E2F7C844AC7FB444CCAF16F38B24BB156A1EB5E24471E7E","4","33956",".wingman-work\backups\20260811-125346\src\wingman2\styles\wingman-reference-theme.css.20260720-110423.bak"
"3F2884527A86213D9E2F7C844AC7FB444CCAF16F38B24BB156A1EB5E24471E7E","4","33956",".wingman-work\backups\20260811-125821\src\wingman2\styles\wingman-reference-theme.css.20260720-110423.bak"
"3F2884527A86213D9E2F7C844AC7FB444CCAF16F38B24BB156A1EB5E24471E7E","4","33956","src\wingman2\styles\wingman-reference-theme.css.20260720-110423.bak"
"3F82C78F66854B1B335DF04BA53354DDF29E5506512450E21059AB5FB55BD856","4","39733",".wingman-work\backups\20260811-125215\src\wingman2\lib\productCallCommercialOverrides.ts"
"3F82C78F66854B1B335DF04BA53354DDF29E5506512450E21059AB5FB55BD856","4","39733",".wingman-work\backups\20260811-125346\src\wingman2\lib\productCallCommercialOverrides.ts"
"3F82C78F66854B1B335DF04BA53354DDF29E5506512450E21059AB5FB55BD856","4","39733",".wingman-work\backups\20260811-125821\src\wingman2\lib\productCallCommercialOverrides.ts"
"3F82C78F66854B1B335DF04BA53354DDF29E5506512450E21059AB5FB55BD856","4","39733","src\wingman2\lib\productCallCommercialOverrides.ts"
"3F84008EFA7C79E3E22586B7486CF85BF0A85F4A93382D12E1C35FD8B656D00A","4","9103",".wingman-work\backups\20260811-125215\src\wingman2\pages\SalesHelperPage.tsx"
"3F84008EFA7C79E3E22586B7486CF85BF0A85F4A93382D12E1C35FD8B656D00A","4","9103",".wingman-work\backups\20260811-125346\src\wingman2\pages\SalesHelperPage.tsx"
"3F84008EFA7C79E3E22586B7486CF85BF0A85F4A93382D12E1C35FD8B656D00A","4","9103",".wingman-work\backups\20260811-125821\src\wingman2\pages\SalesHelperPage.tsx"
"3F84008EFA7C79E3E22586B7486CF85BF0A85F4A93382D12E1C35FD8B656D00A","4","9103","src\wingman2\pages\SalesHelperPage.tsx"
"3F94175A24B2CE7DBAD07F8241B35A00D21A01EE73D8620B77897A87454D3E76","4","2290",".wingman-work\backups\20260811-125215\src\wingman2\lib\networkHdAvoipRoleGate.test.ts"
"3F94175A24B2CE7DBAD07F8241B35A00D21A01EE73D8620B77897A87454D3E76","4","2290",".wingman-work\backups\20260811-125346\src\wingman2\lib\networkHdAvoipRoleGate.test.ts"
"3F94175A24B2CE7DBAD07F8241B35A00D21A01EE73D8620B77897A87454D3E76","4","2290",".wingman-work\backups\20260811-125821\src\wingman2\lib\networkHdAvoipRoleGate.test.ts"
"3F94175A24B2CE7DBAD07F8241B35A00D21A01EE73D8620B77897A87454D3E76","4","2290","src\wingman2\lib\networkHdAvoipRoleGate.test.ts"
"3FF795E39555B5BC673CAEE6923E1908CDEEBDDA139C7A9A7971ADA87C8DFA7B","4","15125",".wingman-work\backups\20260811-125215\src\wingman2\components\compare\CompareShowdown.tsx.20260722-115941.bak"
"3FF795E39555B5BC673CAEE6923E1908CDEEBDDA139C7A9A7971ADA87C8DFA7B","4","15125",".wingman-work\backups\20260811-125346\src\wingman2\components\compare\CompareShowdown.tsx.20260722-115941.bak"
"3FF795E39555B5BC673CAEE6923E1908CDEEBDDA139C7A9A7971ADA87C8DFA7B","4","15125",".wingman-work\backups\20260811-125821\src\wingman2\components\compare\CompareShowdown.tsx.20260722-115941.bak"
"3FF795E39555B5BC673CAEE6923E1908CDEEBDDA139C7A9A7971ADA87C8DFA7B","4","15125","src\wingman2\components\compare\CompareShowdown.tsx.20260722-115941.bak"
"3FFC850F845D7657B38B77B320E645076DF8D9663A572C6BD74954B2BB9972A1","4","7847",".wingman-work\backups\20260811-125215\src\wingman2\data\wingmanLanguage.ts"
"3FFC850F845D7657B38B77B320E645076DF8D9663A572C6BD74954B2BB9972A1","4","7847",".wingman-work\backups\20260811-125346\src\wingman2\data\wingmanLanguage.ts"
"3FFC850F845D7657B38B77B320E645076DF8D9663A572C6BD74954B2BB9972A1","4","7847",".wingman-work\backups\20260811-125821\src\wingman2\data\wingmanLanguage.ts"
"3FFC850F845D7657B38B77B320E645076DF8D9663A572C6BD74954B2BB9972A1","4","7847","src\wingman2\data\wingmanLanguage.ts"
"4031271C02BC49B1453ACB60A3AF0DCB4C197448DF97D73DE600B59093FC0D17","4","24988",".wingman-work\backups\20260811-125215\src\wingman2\pages\TemplateReviewPage.tsx"
"4031271C02BC49B1453ACB60A3AF0DCB4C197448DF97D73DE600B59093FC0D17","4","24988",".wingman-work\backups\20260811-125346\src\wingman2\pages\TemplateReviewPage.tsx"
"4031271C02BC49B1453ACB60A3AF0DCB4C197448DF97D73DE600B59093FC0D17","4","24988",".wingman-work\backups\20260811-125821\src\wingman2\pages\TemplateReviewPage.tsx"
"4031271C02BC49B1453ACB60A3AF0DCB4C197448DF97D73DE600B59093FC0D17","4","24988","src\wingman2\pages\TemplateReviewPage.tsx"
"4046734B3F5866E2B1F59F61BC97618C363EA73EBD89B069680730433D380408","4","3155",".wingman-work\backups\20260811-125215\src\wingman2\lib\competitorCompareDecision.networkClass.test.ts"
"4046734B3F5866E2B1F59F61BC97618C363EA73EBD89B069680730433D380408","4","3155",".wingman-work\backups\20260811-125346\src\wingman2\lib\competitorCompareDecision.networkClass.test.ts"
"4046734B3F5866E2B1F59F61BC97618C363EA73EBD89B069680730433D380408","4","3155",".wingman-work\backups\20260811-125821\src\wingman2\lib\competitorCompareDecision.networkClass.test.ts"
"4046734B3F5866E2B1F59F61BC97618C363EA73EBD89B069680730433D380408","4","3155","src\wingman2\lib\competitorCompareDecision.networkClass.test.ts"
"4066206ED31C2CFA511E4D4D74BE8AA7B78394AC6697E60399C0FD0E43294CFC","4","1399",".wingman-work\backups\20260811-125215\src\wingman2\lib\knownWyrestormCompareProfiles.test.ts"
"4066206ED31C2CFA511E4D4D74BE8AA7B78394AC6697E60399C0FD0E43294CFC","4","1399",".wingman-work\backups\20260811-125346\src\wingman2\lib\knownWyrestormCompareProfiles.test.ts"
"4066206ED31C2CFA511E4D4D74BE8AA7B78394AC6697E60399C0FD0E43294CFC","4","1399",".wingman-work\backups\20260811-125821\src\wingman2\lib\knownWyrestormCompareProfiles.test.ts"
"4066206ED31C2CFA511E4D4D74BE8AA7B78394AC6697E60399C0FD0E43294CFC","4","1399","src\wingman2\lib\knownWyrestormCompareProfiles.test.ts"
"40B567C6BB8123A5EF73ED69B4322CF9CFE671E0C330E728EC33B24897977C54","4","948",".wingman-work\backups\20260811-125215\src\vite-env.d.ts"
"40B567C6BB8123A5EF73ED69B4322CF9CFE671E0C330E728EC33B24897977C54","4","948",".wingman-work\backups\20260811-125346\src\vite-env.d.ts"
"40B567C6BB8123A5EF73ED69B4322CF9CFE671E0C330E728EC33B24897977C54","4","948",".wingman-work\backups\20260811-125821\src\vite-env.d.ts"
"40B567C6BB8123A5EF73ED69B4322CF9CFE671E0C330E728EC33B24897977C54","4","948","src\vite-env.d.ts"
"41A7019E661FA0D767C8865AD753B20EAFDEDC076E131C0DC5B38831DDFD4FEC","4","21046",".wingman-work\backups\20260811-125215\src\wingman2\lib\proposalDocxExport.ts"
"41A7019E661FA0D767C8865AD753B20EAFDEDC076E131C0DC5B38831DDFD4FEC","4","21046",".wingman-work\backups\20260811-125346\src\wingman2\lib\proposalDocxExport.ts"
"41A7019E661FA0D767C8865AD753B20EAFDEDC076E131C0DC5B38831DDFD4FEC","4","21046",".wingman-work\backups\20260811-125821\src\wingman2\lib\proposalDocxExport.ts"
"41A7019E661FA0D767C8865AD753B20EAFDEDC076E131C0DC5B38831DDFD4FEC","4","21046","src\wingman2\lib\proposalDocxExport.ts"
"427AF675C046E1DAB0D4B22A48822AA0EA689FA0F14B06309781A2817E8B47ED","3","55350","archive\_src_inline_backups\src\wingman2\pages\TemplatesPage.tsx.bak-forced-template-refresh-20260627-071725"
"427AF675C046E1DAB0D4B22A48822AA0EA689FA0F14B06309781A2817E8B47ED","3","55350","archive\_src_inline_backups\src\wingman2\pages\TemplatesPage.tsx.bak-template-library-refresh-20260627-070946"
"427AF675C046E1DAB0D4B22A48822AA0EA689FA0F14B06309781A2817E8B47ED","3","55350","archive\_src_inline_backups\src\wingman2\pages\TemplatesPage.tsx.bak-template-library-refresh-20260627-071138"
"42E478DF87E593BE0DFDE8F478B5AC34505DC97D9D2DD22685E6023EE783CEF6","4","7050",".wingman-work\backups\20260811-125215\src\wingman2\lib\compareEquivalenceGuard.ts"
"42E478DF87E593BE0DFDE8F478B5AC34505DC97D9D2DD22685E6023EE783CEF6","4","7050",".wingman-work\backups\20260811-125346\src\wingman2\lib\compareEquivalenceGuard.ts"
"42E478DF87E593BE0DFDE8F478B5AC34505DC97D9D2DD22685E6023EE783CEF6","4","7050",".wingman-work\backups\20260811-125821\src\wingman2\lib\compareEquivalenceGuard.ts"
"42E478DF87E593BE0DFDE8F478B5AC34505DC97D9D2DD22685E6023EE783CEF6","4","7050","src\wingman2\lib\compareEquivalenceGuard.ts"
"42FC7C12328BF22457008D32047CAFB59E9B98DEC0534924E2832152C0E0B171","4","3428",".wingman-work\backups\20260811-125215\src\wingman2\lib\visualStudioPrintLayout.ts"
"42FC7C12328BF22457008D32047CAFB59E9B98DEC0534924E2832152C0E0B171","4","3428",".wingman-work\backups\20260811-125346\src\wingman2\lib\visualStudioPrintLayout.ts"
"42FC7C12328BF22457008D32047CAFB59E9B98DEC0534924E2832152C0E0B171","4","3428",".wingman-work\backups\20260811-125821\src\wingman2\lib\visualStudioPrintLayout.ts"
"42FC7C12328BF22457008D32047CAFB59E9B98DEC0534924E2832152C0E0B171","4","3428","src\wingman2\lib\visualStudioPrintLayout.ts"
"430B13FA8B08D4DD49D302663B503E73323A6DA8978F07CCCBDB32D7BC433BAD","3","83492","backups\wyrestorm-port-count-recovery-20260714-051514\data-sources_wyrestorm_products.csv.bak"
"430B13FA8B08D4DD49D302663B503E73323A6DA8978F07CCCBDB32D7BC433BAD","3","83492","data-sources\wyrestorm\products.csv.20260722-083258.bak"
"430B13FA8B08D4DD49D302663B503E73323A6DA8978F07CCCBDB32D7BC433BAD","3","83492","data-sources\wyrestorm\products.csv.20260722-083552.bak"
"43E80620927ECA06615FADB9003B4BEB5AA2303C7FFDFDB550765498DB477C09","2","174604","archive\repo-cleanup-20260709-050830\root-backups\_wingman_backup_compare_auto_identify_20260701-163338\src\wingman2\pages\ComparePageNew.tsx"
"43E80620927ECA06615FADB9003B4BEB5AA2303C7FFDFDB550765498DB477C09","2","174604","archive\repo-cleanup-20260709-050830\root-backups\_wingman_backup_visual_utility_migration_20260630-082229\src\wingman2\pages\ComparePageNew.tsx"
"45B35E36C8D3F005AA26111DFF6E2C57C5F5D479872EC3ED9C69813261FC06F3","3","3119","archive\backups\fix-screen-fit-resolution-labels-2026-06-08_12-33-25\src\wingman2\components\WingmanViewportFitControl.tsx"
"45B35E36C8D3F005AA26111DFF6E2C57C5F5D479872EC3ED9C69813261FC06F3","3","3119","archive\backups\wingman-single-screen-fit-2026-06-08_12-28-23\src\wingman2\components\WingmanViewportFitControl.tsx"
"45B35E36C8D3F005AA26111DFF6E2C57C5F5D479872EC3ED9C69813261FC06F3","3","3119","archive\backups\wingman-single-screen-fit-2026-06-08_12-29-10\src\wingman2\components\WingmanViewportFitControl.tsx"
"45C017125B1B2636ABF7489A450C3A68D154AF7C16696BAD3913484F413B06D6","4","15083",".wingman-work\backups\20260811-125215\src\wingman2\components\compare\CompareShowdown.tsx.20260722-091900.bak"
"45C017125B1B2636ABF7489A450C3A68D154AF7C16696BAD3913484F413B06D6","4","15083",".wingman-work\backups\20260811-125346\src\wingman2\components\compare\CompareShowdown.tsx.20260722-091900.bak"
"45C017125B1B2636ABF7489A450C3A68D154AF7C16696BAD3913484F413B06D6","4","15083",".wingman-work\backups\20260811-125821\src\wingman2\components\compare\CompareShowdown.tsx.20260722-091900.bak"
"45C017125B1B2636ABF7489A450C3A68D154AF7C16696BAD3913484F413B06D6","4","15083","src\wingman2\components\compare\CompareShowdown.tsx.20260722-091900.bak"
"462F14E0B0C504622B69F902BCEF00DC35B024DA456E022AF14E060C648AF32A","4","12969",".wingman-work\backups\20260811-125215\src\wingman2\pages\NavigationHubPages.tsx.20260718-194100.bak"
"462F14E0B0C504622B69F902BCEF00DC35B024DA456E022AF14E060C648AF32A","4","12969",".wingman-work\backups\20260811-125346\src\wingman2\pages\NavigationHubPages.tsx.20260718-194100.bak"
"462F14E0B0C504622B69F902BCEF00DC35B024DA456E022AF14E060C648AF32A","4","12969",".wingman-work\backups\20260811-125821\src\wingman2\pages\NavigationHubPages.tsx.20260718-194100.bak"
"462F14E0B0C504622B69F902BCEF00DC35B024DA456E022AF14E060C648AF32A","4","12969","src\wingman2\pages\NavigationHubPages.tsx.20260718-194100.bak"
"4641286D81DE545F278B2DECE28A5C9841F0F631E31FAEF8C9DA87FA555EE473","4","7724",".wingman-work\backups\20260811-125215\src\wingman2\lib\compareRuntimePipeline.ts"
"4641286D81DE545F278B2DECE28A5C9841F0F631E31FAEF8C9DA87FA555EE473","4","7724",".wingman-work\backups\20260811-125346\src\wingman2\lib\compareRuntimePipeline.ts"
"4641286D81DE545F278B2DECE28A5C9841F0F631E31FAEF8C9DA87FA555EE473","4","7724",".wingman-work\backups\20260811-125821\src\wingman2\lib\compareRuntimePipeline.ts"
"4641286D81DE545F278B2DECE28A5C9841F0F631E31FAEF8C9DA87FA555EE473","4","7724","src\wingman2\lib\compareRuntimePipeline.ts"
"46B2A49117029A28A5B8FD1DA7C40E2E21E90A5A99A593989AE18E232F533BE2","4","45125",".wingman-work\backups\20260811-125215\src\wingman2\lib\compareSpecEngine.ts.20260722-091530.bak"
"46B2A49117029A28A5B8FD1DA7C40E2E21E90A5A99A593989AE18E232F533BE2","4","45125",".wingman-work\backups\20260811-125346\src\wingman2\lib\compareSpecEngine.ts.20260722-091530.bak"
"46B2A49117029A28A5B8FD1DA7C40E2E21E90A5A99A593989AE18E232F533BE2","4","45125",".wingman-work\backups\20260811-125821\src\wingman2\lib\compareSpecEngine.ts.20260722-091530.bak"
"46B2A49117029A28A5B8FD1DA7C40E2E21E90A5A99A593989AE18E232F533BE2","4","45125","src\wingman2\lib\compareSpecEngine.ts.20260722-091530.bak"
"46BC2D9AD6CC6613FB88D8D1CEDE77580BE382E875B9DB413197A31714D7C07E","4","1814",".wingman-work\backups\20260811-125215\src\__tests__\solutionTemplates.test.ts"
"46BC2D9AD6CC6613FB88D8D1CEDE77580BE382E875B9DB413197A31714D7C07E","4","1814",".wingman-work\backups\20260811-125346\src\__tests__\solutionTemplates.test.ts"
"46BC2D9AD6CC6613FB88D8D1CEDE77580BE382E875B9DB413197A31714D7C07E","4","1814",".wingman-work\backups\20260811-125821\src\__tests__\solutionTemplates.test.ts"
"46BC2D9AD6CC6613FB88D8D1CEDE77580BE382E875B9DB413197A31714D7C07E","4","1814","src\__tests__\solutionTemplates.test.ts"
"47A262F65E340B3B051692D14D2909E87B5BA920B971FF06C7DDD1F94CAA1582","4","4313",".wingman-work\backups\20260811-125215\src\__tests__\wyrestormCapabilityDecision.test.ts"
"47A262F65E340B3B051692D14D2909E87B5BA920B971FF06C7DDD1F94CAA1582","4","4313",".wingman-work\backups\20260811-125346\src\__tests__\wyrestormCapabilityDecision.test.ts"
"47A262F65E340B3B051692D14D2909E87B5BA920B971FF06C7DDD1F94CAA1582","4","4313",".wingman-work\backups\20260811-125821\src\__tests__\wyrestormCapabilityDecision.test.ts"
"47A262F65E340B3B051692D14D2909E87B5BA920B971FF06C7DDD1F94CAA1582","4","4313","src\__tests__\wyrestormCapabilityDecision.test.ts"
"480BAFEDFB0CE7FA2C5AECDB60E7CBE35ECAFD65DB63B06CC344629710B8BCFD","2","1950","archive\repo-cleanup-20260709-050830\root-backups\_wingman_backup_navhub_specificity_lock_20260630-141804\tools\check-dashboard-visual-correction.mjs"
"480BAFEDFB0CE7FA2C5AECDB60E7CBE35ECAFD65DB63B06CC344629710B8BCFD","2","1950","archive\repo-cleanup-20260709-050830\root-backups\_wingman_backup_navhub_tighter_density_20260630-141546\tools\check-dashboard-visual-correction.mjs"
"48DA358C3808521B784511E06A3F6A350734EB4F09642750E98F1D204DFE30D7","2","2787","archive\_wingman_backup_compare_test_expectation_20260614-073937\compareEngineRuntimeAdapter.test.ts"
"48DA358C3808521B784511E06A3F6A350734EB4F09642750E98F1D204DFE30D7","2","2787","archive\_wingman_backup_wire_shortlist_runtime_20260614-075018\src\wingman2\lib\compareEngineRuntimeAdapter.test.ts"
"498C7F6218A80EC7D2BEEE2922CF212FD105EFE9C220A53983C155CB1851A6EC","3","955290","archive\_src_inline_backups\src\wingman2\styles\wingman-style-stack.css.bak-template-library-padding-20260627-072535"
"498C7F6218A80EC7D2BEEE2922CF212FD105EFE9C220A53983C155CB1851A6EC","3","955290","archive\_src_inline_backups\src\wingman2\styles\wingman-style-stack.css.bak-template-library-refresh-20260627-071138"
"498C7F6218A80EC7D2BEEE2922CF212FD105EFE9C220A53983C155CB1851A6EC","3","955290","archive\_src_inline_backups\src\wingman2\styles\wingman-style-stack.css.bak-template-style-refresh-20260627-071725"
"4A12CB027C050540B0A67AE761894F7F7018255260DF5F5061844FFE805E36F4","4","996",".wingman-work\backups\20260811-125215\src\wingman2\pages\discovery\discoveryTypes.ts"
"4A12CB027C050540B0A67AE761894F7F7018255260DF5F5061844FFE805E36F4","4","996",".wingman-work\backups\20260811-125346\src\wingman2\pages\discovery\discoveryTypes.ts"
"4A12CB027C050540B0A67AE761894F7F7018255260DF5F5061844FFE805E36F4","4","996",".wingman-work\backups\20260811-125821\src\wingman2\pages\discovery\discoveryTypes.ts"
"4A12CB027C050540B0A67AE761894F7F7018255260DF5F5061844FFE805E36F4","4","996","src\wingman2\pages\discovery\discoveryTypes.ts"
"4A95CABDEBEAC30D8BA1349222DDA609FADA7D93BC64E0F00664EE277E181B2A","4","6473",".wingman-work\backups\20260811-125215\src\wingman2\lib\governedProductTechnicalData.test.ts"
"4A95CABDEBEAC30D8BA1349222DDA609FADA7D93BC64E0F00664EE277E181B2A","4","6473",".wingman-work\backups\20260811-125346\src\wingman2\lib\governedProductTechnicalData.test.ts"
"4A95CABDEBEAC30D8BA1349222DDA609FADA7D93BC64E0F00664EE277E181B2A","4","6473",".wingman-work\backups\20260811-125821\src\wingman2\lib\governedProductTechnicalData.test.ts"
"4A95CABDEBEAC30D8BA1349222DDA609FADA7D93BC64E0F00664EE277E181B2A","4","6473","src\wingman2\lib\governedProductTechnicalData.test.ts"
"4AD5EF8E013593BC4F74711B03878B52107858D64B57FDACC4C475B0BF498A57","4","447620",".wingman-work\backups\20260811-125215\src\wingman2\data\productStories.ts"
"4AD5EF8E013593BC4F74711B03878B52107858D64B57FDACC4C475B0BF498A57","4","447620",".wingman-work\backups\20260811-125346\src\wingman2\data\productStories.ts"
"4AD5EF8E013593BC4F74711B03878B52107858D64B57FDACC4C475B0BF498A57","4","447620",".wingman-work\backups\20260811-125821\src\wingman2\data\productStories.ts"
"4AD5EF8E013593BC4F74711B03878B52107858D64B57FDACC4C475B0BF498A57","4","447620","src\wingman2\data\productStories.ts"
"4BA285FAACFF38B42F354A885D8428AE42E214A9604A18DA28D41DE716075A2C","2","11983","archive\_src_inline_backups\src\wingman2\lib\visualStudioProductConnection.ts.backup-20260710-063043"
"4BA285FAACFF38B42F354A885D8428AE42E214A9604A18DA28D41DE716075A2C","2","11983","archive\_src_inline_backups\src\wingman2\lib\visualStudioProductConnection.ts.backup-20260710-063147"
"4BBCA95240EF227A4FB3CB82660149BB230512B6C209224E0CD77D230F3BF807","4","14087",".wingman-work\backups\20260811-125215\src\wingman2\lib\recommendationEvidence.priority3.test.ts"
"4BBCA95240EF227A4FB3CB82660149BB230512B6C209224E0CD77D230F3BF807","4","14087",".wingman-work\backups\20260811-125346\src\wingman2\lib\recommendationEvidence.priority3.test.ts"
"4BBCA95240EF227A4FB3CB82660149BB230512B6C209224E0CD77D230F3BF807","4","14087",".wingman-work\backups\20260811-125821\src\wingman2\lib\recommendationEvidence.priority3.test.ts"
"4BBCA95240EF227A4FB3CB82660149BB230512B6C209224E0CD77D230F3BF807","4","14087","src\wingman2\lib\recommendationEvidence.priority3.test.ts"
"4BCEAA45B94C68F68CF9BA5893CE9F2E3FCE81DE15AD63D8923883DACEE8C24B","4","14795",".wingman-work\backups\20260811-125215\src\wingman2\pages\TemplatesPage.tsx"
"4BCEAA45B94C68F68CF9BA5893CE9F2E3FCE81DE15AD63D8923883DACEE8C24B","4","14795",".wingman-work\backups\20260811-125346\src\wingman2\pages\TemplatesPage.tsx"
"4BCEAA45B94C68F68CF9BA5893CE9F2E3FCE81DE15AD63D8923883DACEE8C24B","4","14795",".wingman-work\backups\20260811-125821\src\wingman2\pages\TemplatesPage.tsx"
"4BCEAA45B94C68F68CF9BA5893CE9F2E3FCE81DE15AD63D8923883DACEE8C24B","4","14795","src\wingman2\pages\TemplatesPage.tsx"
"4BD68BB8611AE9B45EC693E25785F3534902AE749EA3A151F2F9ACFD1729166B","4","18057",".wingman-work\backups\20260811-125215\src\wingman2\lib\customRoomTemplates.ts"
"4BD68BB8611AE9B45EC693E25785F3534902AE749EA3A151F2F9ACFD1729166B","4","18057",".wingman-work\backups\20260811-125346\src\wingman2\lib\customRoomTemplates.ts"
